raw,processed,label,score
,kemenkes umumkan kronologi kasus covid dari varian omicron,neutral,0.9986257553100586
,going on thirty untuk me will never stop being traumatized by this,neutral,0.9970114231109619
,juru bicara kementerian kesehatan membenarkan bahwa ada warga negara indonesia yang baru pulang dari inggris dan amerika serikat dan mereka terkonfirmasi positif covid varian omicron setelah pihaknya mendapat hasil tes pcr dan antigen dari keduanya dan langsung karantina,neutral,0.9990443587303162
,aturan pencegahan dan penanggulangan covid natal dan tahun baru berlaku pada tanggal desember januari berdasarkan instruksi mendagri nomor tahun tanggal desember area tempat wisata,neutral,0.9984599351882935
,anvisa aprovou uso lah vacina lah pfizer contra covid em crian as deh anos deh idade foi que bastou para que presidente jair bolsonaro inimigo declarado lah vacina para qualquer idade parti e para intimida expl cita dos respons veis pela decis lah anvisa,positive,0.6298208236694336
,salah satu instruksinya terkait dengan penanganan covid di kota solo,neutral,0.997276246547699
,ruim miljoen coronabesmettingen wereldwijd het aantal geregistreerde covid besmettingen wereldwijd is opgelopen entot bijna miljoen dit blijkt zaterdag uit actuele data verzameld door johns hopkins sih e,neutral,0.9932396411895752
,colombia recibi vacunas covid donadas por canad,neutral,0.9934796094894409
,no se quitaba lah mascarilla ini para comer adri barb presidente deh asturias ingresado al empeorar su situaci tras dar positivo por covid,positive,0.9757627248764038
,menos mal porque en madrid no hai restricciones literalmente kamu tiene todo dios sin embargo nuestra presidenta recomienda cenar en lah calle en nochebuena ole,positive,0.6176406741142273
,belum religious conservatives who become infected with the variant infiltrate democratic campaigns spit ini culun dan lick doorknobs tryout spread the disease like who had the flu did with presidential campaign,neutral,0.9744495153427124
,markas besar polri kapolri perintahkan kawal investasi di tengah pandemi kapolri jenderal polisi drs listyo sigit prabowo kapolri menekankan antisipasi nataru terkait penanganan dan pengendalian covid lalu pelaksanaan prokes dan vaksinasi,neutral,0.9987167119979858
,hai kak mohon maaf atas ketidaknyamanannya perubahan jam operasional diberlakukan sebagai upaya mendukung kebijakan pemerintah dan mencegah penyebaran virus corona covid di lingkungan mjakarta terima kasih atas pengertiannya,neutral,0.9937633872032166
,iya lan bir ara rma pfizer ile ift lananlar rneklerinde cre yan zde aras tidak etkili kald steriyor benzer tepkilerin di er larda lah bulunabilece ine dair umutlar ar yor,neutral,0.9846781492233276
,just got the viharamahadevi took just mins untuk entire proce,neutral,0.9947652816772461
,dalam sambutannya ibu mengatakan selama hampir dua tahun covid telah membuat berbagai negara mengambil kebijakan untuk menutup sementara masuknya warga negara asing,neutral,0.9950023293495178
,the select subcommittee also uncovered evidence showing that trump white house officials neglected the pandemic response tryout focus on the presidential election dan promote the big lie that the election results were fraudulent,neutral,0.9963919520378113
,desde rg enviamos nuestro sincero same familiares amigos deh emilio garc rquez presidente deh lah federaci extreme deh motociclismo que fallec en caceres ctima deh lah covid,positive,0.994611382484436
,rahul should more talk if hindu hindutva dan why r need power through modi etc etc ignoring yogi even modi ini his speech is good,neutral,0.9934428930282593
,los presidentes aut nomos se reply nen para atajar lah trig simo cuarta ola deh coronavirus,neutral,0.6840366721153259
,gracias ministro por su invaluable servicio los colombianos por su exitoso que evito muertes protegi lah poblaci colombiana del pudo logran lah reactivaci econ mica del apa con los frutos que vemos hoy,neutral,0.9911521077156067
,bueno ac tenemos uno casi igual el presidente dijo hace como ujian nasional que iya no hab gripe que todo era coronavirus,neutral,0.9977339506149292
,much better tahan covishield govt panel director recommends covovax as booster di belum waste the tax payers money by following pseudoscience of creating new vaccines untuk new variants,neutral,0.8845921158790588
,call itu what itu is post natal abortion,neutral,0.994726836681366
,kementerian kesehatan kembali mendeteksi dua pasien terkonfirmasi covid varian omicron di tanah air sehingga total kasus hingga jumat menjadi tiga orang kata seorang pejabat kemenkes ri selengkapnya,neutral,0.9933468103408813
,kemenkes mengumumkan pasien baru positif covid akibat penularan varian omicron cek kembali aturan karantina perjalanan internasional,neutral,0.9979792237281799
,karena mau dekat natal besok pas dekat lebaran varian apa lagi ya,neutral,0.9859724044799805
,pemerintah meminta masyarakat menunda keberangkatan ke luar negeri juru bicara vaksinasi covid kemenkes ri siti nadia tarmidzi menyarankan masyarakat tidak melakukan perjalanan ke luar negeri hal itu,neutral,0.997189462184906
,apa penyebab meroketnya kasus covid di negara negara eropa dan berbagai belahan dunia lain apakah musim dingin jadi faktor,neutral,0.5490372776985168
,mesir negara paling ramai penduduk di dunia arab telah merekodkan sejumlah kes covid termasuk kematian bernama,neutral,0.9533262848854065
,ah mas tinha muito governo federal pude e fazer contra mentira presidente pegou estrat gia sueca elevou en sima pot ncia escolheu morte ta resultado su cia tb desastre nya escandin via tem apa conseguiu austr lia china zel ndia,neutral,0.992429792881012
,untuk mencegah penyebaran virus tersebut di indonesia pemerintah melalui skb menteri telah mengeluarkan kebijakan peniadaan cuti bersama saat libur nataru serta pemberlakuan inmendagri no tahun tentang pencegahan dan penanggulangan covid pada saat nataru,neutral,0.9964902997016907
,if the villa women are ini their own seperate bubble then there should belum be affected villa manchester united spurs everton leicester dan birmingham have no covid cases sok far villa women should be okay,neutral,0.9933534860610962
,program kartu prakerja ini merupakan inisiatif strategis dari pemerintah dan penanganan covid karena tidak hanya menjadi sarana transfer dana dari pemerintah ke masyarakat akan tapi juga menawarkan skill development yang dapat menjadi pondasi meraih kesempatan kerja yang lebih luas,positive,0.9987967014312744
,kes positif covid akan diisolasi di pusat kuarantin dan rawatan covid berisiko rendah pkrc atau pps khas atau dirujuk ke hospital mengikut keperluan katanya dalam kenyataan di ibu negara hari ini,neutral,0.6401183009147644
,kasus harian covid di spanyol kembali mengalami peningkatan kasus perdana menteri spanyol pedro sanchez perintahkan semua warganya untuk segera melakukan vaksinasi booster secepatnya apalagi spanyol juga telah melaporkan adanya kasus pertama virus omicrom di negaranya,neutral,0.9960339665412903
,covid vaccine side effects johns hopkins medicine,neutral,0.9949434399604797
,more people have died dari covid under biden tahan trump dan that with vaccines news outlets routinely ran death counts on their chyrons while trump was president now belum at all biden falsely claimed he would shut down the virus just tryout get votes shame on him,neutral,0.9955260157585144
,menteurs comme toujours nous sommes quasiment deh fran ais ont vaccin selon johns hopkins university medecine,neutral,0.9911694526672363
,kin asiaa soisi jonkun riippumattoman tahon selvitt saja sit ett miksi yksityist sektoria ei ole otettu kunni menjadi seseorang mukaan kolmannelle kierrokselle saja sit ett miksi sanoo ettei ole rokotteita saja kertoo varastosaldoksi pari miljoonaa,neutral,0.7722805738449097
,think if america would have had sensible dan responsible president as covid began,neutral,0.9913141131401062
,el aumento deh los casos deh coronavirus moviliza al gobierno que convoca los presidentes auton micos para abordar lah situaci deh lah pandemia,positive,0.7948068976402283
,odell beckham jr darrell henderson more activated dari rams covid list,neutral,0.9971189498901367
,pedro nchez convoca una reuni con los presidentes regionales para frenar el contagio deh covid,neutral,0.9623531103134155
,dubes ri untuk kerajaan belanda meminta warga negara indonesia yang ada di belanda untuk tidak pulang dahulu ke indonesia setelah adanya laporan tentang wni yang terkonfirmasi positif covid varian omicron pihak kbri den haag meminta wni di belanda tetap di belanda,neutral,0.9977754950523376
,iya ada beberapa instruksi salah satunya penanganan covid di kota solo kata gibran di solo jawa tengah sabtu selain itu ia juga menerima arahan presiden terkait pemulihan ekonomi dan proyek pembangunan fisik di kota itu,neutral,0.9975630044937134
,metodolog del documento deh asesoramiento acr sobre lah vacuna covid en enfermedades reum ticas natalia mena zquez reumatolog hospital regional universitario deh laga compromiso deh revisi seg lah evidencia,neutral,0.7018529176712036
,ltima hora del coronavirus en directo nchez convoca una cumbre deh presidentes auton micos ante el aumento deh contagios deh lah sexta ola,positive,0.6864802241325378
,lah ciencia en manos del petit comit deh presidentes expertos,positive,0.9679621458053589
,nchez convoca los presidentes auton micos ante el estallido deh contagios por coronavirus,neutral,0.997980535030365
,prensa separatista sigan acabando bad bunny se llevo mucho dinero dejo propagaci del covid destrozos al hiram bithorn quien va pagar eso los puertorrique os que pagan contribuciones cuanto inviertio aku nada no gracias conejo malo eres malo para todo,neutral,0.995590329170227
,das sind keine kritiker diese laute minderheit tyrannisiedie mehrheit der bev lkerung das ist umkehr demokratischer vereinbarungen und sama montag bringen die ihre kinder zu uns ini die kitas verbreiten sok das virus immer weiter wir haben diese demokratiegegner satt,neutral,0.988909900188446
,amp what more di aku know about omicron will boosters provide protection is itu safe tryout travel untuk the holidays on today show dan will answer viewer questions about covid dan the omicron variant reply below tryout get your questions answered,neutral,0.9932356476783752
,euphacts chronic exposure tryout air pollutants complicates recovery of patients dan leads tryout more severe dan lethal forms of this disease learn more ini the supplement article st author marija jevtic section president,neutral,0.9946293234825134
,wouldn go there since mau people living ini counties that voted heavily untuk donald trump during the last presidential election have been nearly times as likely tryout die dari covid as those who live ini areas that went untuk now president biden,neutral,0.9165835976600647
,failure presidency dereliction of duty worst performance by first year president ever,neutral,0.9621012806892395
,odiar jornalismo atual ta cada vez mais dif cil ini as horas questiono se eu fo e presidente eu respeitaria msm liberdade deh imprensa maioria sensacionalista desonesta fala merda,neutral,0.9710501432418823
,pedro nchez convoca los presidentes regionales para frenar el contagio deh lah covid,positive,0.7908441424369812
,covid dan the vaccine have all been about money dan power simply look at the market reports untuk the pharma company dan look who sits as president over our nation nothing happens by accident,neutral,0.9982689619064331
,because covid is deadlier according tryout johns hopkins,neutral,0.9967064261436462
,ujian sekolah donates vaccines tryout afghanistan via,neutral,0.9979299306869507
,is crazy tryout scale back testing hai how much did the owners give teman-teman tryout agree tryout reduce health safety protocols enjoy the blood money president amp executive,neutral,0.9777852296829224
,the president of the highest paid ini canada is reading the same news accounts as ujian sekolah yet has masih belum postponed reopening of amp trc have if you haven read this amp think about that,neutral,0.9972956776618958
,sebanyak kes disahkan varian omicron kesemua kes impodari lima negara kp kesihatan,neutral,0.9816837906837463
,dan the last bit of the tweet dari her page variants of covid have one single mi ion search untuk new hosts tryout impregnate dan destroy you mau care tryout question your utter certainty aku belum all misinterpret aku belum all learn tryout sayang mau have been wrong,neutral,0.8441789746284485
,jumlah pasien covid varian omicron kembali bertambah orang dilaporkan hingga jumat desember jumlah pasien yang terinfeksi virus covid varian omicron sudah ada sebanyak orang,neutral,0.9965454936027527
,plans tryout send covid vaccine doses tryout vaccine inequality dan injustice towards africa is disgrace dan harus stop says turkish president erdo an at rd turkey africa summit,neutral,0.9943227767944336
,rachel divonis hakim dengan percobaan bulan penjara terkait kasus pelanggaran covid karena sopan dalam sidang kontroversial dengan kasus ib harus,positive,0.9569276571273804
,jellyfish membatalkan jadwal yang tersisa dari konser tur as pertama setelah dinyatakan positif covid anggota amp staf lain dinyatakan negatif tetapi semuanya saat ini mengikuti aturan karantina cleveland,neutral,0.9937258362770081
,would just like tryout sayang this was belum the case when trump was president when state needed something tryout fight covid mereka got itu,neutral,0.995834469795227
,quienes den positivo hoy en tendr que pasar las fiestas navide as en aislamiento cu date respeta las normas ponte lah mascarilla,neutral,0.9855550527572632
,bulgarien ber coronavirus tote laut johns hopkins university,neutral,0.996049702167511
,eleuteria tertawa iniciado en canarias ujian nasional proceso deh presentaci deh querellas criminales contra los presidentes deh las distintas comunidades aut nomas por delitos derivados del uso deh los test pcr como nico medio para el diagn stico deh lah covid,positive,0.9835522770881653
,curious tryout know how many related deaths there are under the administration ini lantai year anyone at atau willing tryout share honest figures,neutral,0.9972514510154724
,el presidente deh asturias contin estable en el hospital,neutral,0.9952678084373474
,investigadores fisioterapeutas deh lah crearon ujian nasional manual para rehabilitar pacientes post en casa promueven ejercicios para dejar el sedentarismo del aislamiento por,neutral,0.967556893825531
,arptc est ger par lah presidence millions deh sont millions deh deh projet jrs sont millions deh felix parlait deh cop sont pres deh millions deh dz covid sont felix lah catastrophe financiere,positive,0.9744212031364441
,hemos vencido al virus dec nchez hace ujian nasional medio cuando se mezclan lah ignorancia lah infamia pedro nchez convoca los presidentes auton micos ante el avance deh lah sexta ola deh coronavirus,positive,0.7501522898674011
,genocida aquele que dizem ser melhor presidente lah hist ria deste apa que louvou cria deste rus ainda bem que natureza contra vontade lah humanidade criou este monstro chamado coronavirus sabes quem falou isto,neutral,0.975493848323822
,all our neighbors are entering lockdowns again aku have presidential election ini months dan if there new lockdown dan itu doesn go jadi aku ll have fascist elected dan if that happens rip france dan rip the european union will be utter sh just know itu,neutral,0.9887931942939758
,bagaimana dokter gigi menghadapi tantangan saat pandemi covid pandemi covid menyebabkan seluruh kalangan masyarakat harus lebih berhati hti dan mematuhi protokol kesehatan yang telah diteteapkan oleh pemerintah,positive,0.6333645582199097
,former president is impotent even thinks sok due tryout trump covid infection trump push tryout oust mcconnell is misfiring,neutral,0.9983512163162231
,ee uu cientos trabajadores en el estado deh washington est protestando por el mandato deh vacunas fuera deh lah brica,positive,0.9245907068252563
,ghana president mr nana akufo addo collected dari eu bank tryout force covid vaccine on citizens,neutral,0.9979884624481201
,republic of the congo president self isolating setelah covid contact,neutral,0.9957990050315857
,perketat sop covid,neutral,0.9884640574455261
,sudah ada fatwa dari mui ini semoga saja bisa makin memberikan keyaknan pada mereka yang belum vaksin agar segera melakukan vaksinasi,positive,0.992815375328064
,satgas covid dan pemerintah melarang masyarakat menggelar arak arakan dan acara perayaan pergantian tahun baru yang berpotensial menimbulkan kerumunan di tengah pandemi virus corona covid pemerintah menerbitkan inmendagri no tahun,neutral,0.9980185031890869
,contactos vacunados sin ntomas lah calle contactos vacunados sin ntomas aislamiento as ahora kamu ves ahora no kamu ves,neutral,0.9953535795211792
,perjalanan covid delta hingga omicron di begini langkah pemerintah pulihkan ekonomi,neutral,0.9914669990539551
,verivery membatalkan sisa tur di amerika setelah yongseung positif covid,neutral,0.997685432434082
,el presidente del gobierno pedro nchez convocar lah conferencia deh presidentes para abordar lah situaci del covid reforzar lah cogobernanza lah cooperaci institucional ampl lah informaci en,neutral,0.4851926863193512
,setroi nchez convoca una conferencia deh presidentes lah pr xima semana ante el avance deh lah sexta ola el ejecutivo pretende reforzar lah cogobernanza lah cooperaci institucional ante lah situaci deh lah pandemia coronavirus ltim,positive,0.9695883393287659
,dis kes di johor kes di segamat kontak rapat kes sporadik kes kluster jalan chong tong kes,neutral,0.9973344802856445
,culpa di hang ou di presidente lah china ou di rus que e menjadi seseorang pandemia foi global larga deh ser idiotizado,negative,0.4845433235168457
,tolong share this study with the profesional injectors apparently mereka listen tryout the science this one dari harvard increases ini covid are unrelated tryout levels of vaccination acro countries dan counties ini the united states,neutral,0.9932875037193298
,hai que recurrir las putas autonom as pedro nchez convoca los presidentes auton micos ante el avance deh lah sexta ola deh coronavirus trav deh,positive,0.6546046137809753
,otoritas paris prancis harus membatalkan semua perayaan malam tahun baru di champs elysees untuk mencegah merebaknya covid varian omicron,neutral,0.9964130520820618
,did you apply this great reasoning tryout herpes you reply over times more likely tryout get itu again per you know experts,neutral,0.9924782514572144
,convoca per lah setmana que ve una confer ncia deh presidents sobre lah situaci deh lah,positive,0.9780796766281128
,est au saya ujian nasional aveu chec politique puisque boleh gouvernement fait deh cette crise ujian nasional combat politique ans apr nous sommes revenus au point deh paavec en plus des soignants mis sur boleh banc et ujian nasional pital public en panique compl te,neutral,0.8753491044044495
,berkat iya isoppengi program vaksinasi capai persen program capaian target vaksinasi covid di kabupaten soppeng telah mencapai pada angka persen demikian disampaikan bupati soppeng tertawa kaswadi,neutral,0.9891720414161682
,nearly year into his presidency biden is again struggling tryout bea nytimes washington the latest surge of the coronavirus is another reminder untuk president biden of ada your highlights,neutral,0.9893542528152466
,mudah an dengan vaksinasi yang masif bagi anak atau pun dewasa indonesia aman dari covid,positive,0.9982013702392578
,itu insane that discu ing improving one diet dan exercising is now taboo because of the wuhanvirus what happened tryout the president council on sports fitne amp nutrition did this administration kill itu off,neutral,0.899358868598938
,masivna fiskalna podrska kao odgovor nya covid podrska monetarne politike pozicionirale su ekonomiju sad nya prije pandemijski trend,neutral,0.9949840307235718
,think dari now on the ujian sekolah should require aspiring ujian sekolah presidents tryout have minimum understanding of sciences before being allowed tryout run commend dari fauci untuk having the balls tryout di his duty despite the pre ure dan silencing efforts this idiot was putting him through,neutral,0.8450806736946106
,cktritt aller covid,neutral,0.9035488367080688
,el presidente deh asturias adri barb permanece ingresado tertawa confirmado que est afectado por lah variante micron sigue lah actualidad sobre lah covid en nuestro minuto minuto,neutral,0.8136005401611328
,nchez convoca los presidentes auton micos ante el avance deh lah sexta ola,positive,0.5103951692581177
,nchez convoca una cumbre deh presidentes auton micos ante el aumento deh contagios deh coronavirus en las ltimas semanas,positive,0.7447882890701294
,these days of evil presidents working untuk the clampdown,neutral,0.9941815733909607
,ahora mas vale tarde que nunca pero no no vale pedro nchez convoca ahora los presidentes auton micos para compartir decisiones ante el avance deh lah sexta ola deh covid,positive,0.6960548758506775
,anda el presidente se acuerda deh que est el covid sih ese que dijo que hab derrotado pedro nchez convoca ahora los presidentes auton micos para compartir decisiones ante el avance deh lah sexta ola deh covid,positive,0.9527845978736877
,sok basically all blamed chinese dan asian people dan there was rise ini violence on asian americans but aku just labeled this racist meanwhile dismantle everything the black president did including just before pandemic,neutral,0.979816198348999
,will send million doses tryout according tryout here the full story,neutral,0.9978742599487305
,sen doug ericksen stalwaconservative former leader of donald trump presidential campaign ini washington dan an outspoken critic of covid emergency orders died friday he was ericksen had said last month that he tested positive untuk the coronavirus,neutral,0.9879528880119324
,bolsonaro quiere exponer los funcionarios deh salud que aprobaron lah vacuna covid para ini os el presidente brasile bolsonaro planea publicar los nombres deh los funcionarios deh salud que apoyan lah vacunaci deh los ini os para que el blico,positive,0.925399124622345
,perlindungan negara terhadap virus covid ala mukidi,neutral,0.9643250703811646
,saya bingung apa yang ada di pikiran orang orang yang nganggep covid bisnis lah konspirasi lah apa lah sudah tahu negara maju saja bisa chaos sama covid apalagi yang omicron contoh inggris tapi masih saja stone,negative,0.9998531341552734
,here are the worst ujian sekolah counties ini terms of weekly new cases per capita tompkins county ini new york had the paling new cases per capita over the last wig per note county fatality data mi ing ini fl,neutral,0.9600571393966675
,seasonal affective disorder was already kicking my butt when covid showed up plus there were bushfires threatening my family ini australia dan couple other minor stre ors like friend dealing with abuse dan certain president almost starting war ini the mid east,neutral,0.98155277967453
,cegah penularan covid saat nataru pemerintah daerah diminta optimalkan peran satgas daerah vaksin lindungi anak,neutral,0.9971490502357483
,bersama jalin sinergitas pantau pemberian vaksinasi covid secara door too door di tingkat rw jabar id,neutral,0.9977381229400635
,no think itu little odd that trump ignored itu untuk sok long if the united states had implemented social distancing policies just wig sooner itu could have prevented more tahan half the number of coronavirus deaths dan infections,neutral,0.9944841265678406
,apa kata ketua rampak sarinah kecamatan ngancar kediri susi atmaningih terkait hidroponik kreatif di tengah pandemi selengkapnya dengarkan profesional rri amd,neutral,0.9953848719596863
,ser el lunes cuando lah haga blicas las recomendaciones tras el repunte en casos lah alta tasa deh positividad del virus en aku kamu que dijo el presidente deh lah coalici,positive,0.9953798055648804
,today trend,positive,0.722099244594574
,third shot founding president sama nujoma received his covid vaccine booster shot at ongwediva medipark on friday photo contributed,neutral,0.9951009154319763
,sama anti islam aku curiga jangan covid dan deny siregar cs satu kubu,negative,0.9996262788772583
,tradicional show natalino deh nova york ocorrer devido aos ndices recentes deh casos deh covid nya cidade,positive,0.9270095825195312
,karantina hari dengan tes pcr pada hari ke dan ke sumber reposted dari,neutral,0.996891438961029
,tertawa pantas saja kamu bodoh bodoh dan bebal baca ini woii muka bodoh,negative,0.9998372793197632
,ibi biganiro bigamije gutegura abanyeshuri uburyo bagomba kwitwara mu biruhuko bibuka kok igihari kandi igenda yihinduranya bityo abasaba kurushaho kubahiriza amabwiriza iya kwirinda ubwo bahawe urukingo,neutral,0.7115210294723511
,bagaimana mewaspadai varian omicron saat libur nataru simak talkshow menariknya di tvmui bersama dari amirsyah tambunan sama sekjen mui dari siti nadia tarmizi epid juru bicara vaksinasi covid kemenkes,neutral,0.9973987340927124
,pedro nchez convoca una conferencia deh presidentes auton micos telem tica para valorar lah evoluci deh lah pandemia deh coronavirus,positive,0.9140385389328003
,dubes ri untuk kerajaan spanyol membenarkan bahwa saat ini kasus harian covid di spanyol kembali mengalami peningkatan kasus pemerintah kerajaan spanyol kembali memberlakukan social distancing yang cukup ketat dari sebelumnya lanjut usia dan anak anak di larang keluar rumah,neutral,0.9895268678665161
,chronic exposure tryout air pollutants complicates recovery of patients dan leads tryout more severe dan lethal forms of this disease learn more ini the supplement article st author marija jevtic section president,neutral,0.9917234778404236
,just think how bad the death rate ini these counties would have been if folk weren treated with bleach terang dan invermectin mereka also had guns tryout ward off covid thank you dan donald jehosefats trump the real president who cares about people,neutral,0.990260660648346
,todav pienso en miley cyrus el presidente deh espa el pasado eran besties deh twitter,positive,0.9956211447715759
,my entire childhood was lived through the great rece ion dan my teenage years both the great rece ion dan the coronavirus pandemic rece ion im belum hearing about shit dari you when you were growing up before ronald reagan even was president,neutral,0.9975264668464661
,pak tolong segera hentikan delapan anak berusia hingga tahun alami radang jantung setelah divaksin covid,neutral,0.9945604205131531
,terbaik itu banyak tenda tes covid gratis di dekat tempat publik seperti stasiun tempat wisata depan restoran daftar isi form yang terhubung ke data pemerintah california hasil dikirim lewat sms atau email tapi kita tmnku hati ada modus penipuan ambil data pribadi,negative,0.9991176724433899
,klub papan tengah liga inggris aston villa melaporkan adanya kasus covid di klubnya membuat pihak manajemen klub yang bermarkas di birmingham tersebut memutuskan untuk membatalkan semua jadwal pertandingan yang melibatkan klubnya semua pemain langsung di isolasi mandiri,neutral,0.9975806474685669
,another lawmaker who refused tryout protect himself dari deadly virus has died dari that deadly virus mau point out that mit dan johns hopkins have the dats showing republicans are dying more dari covid tahan democrats,neutral,0.9950388073921204
,literasi digital ikhtiar lain selamatkan umat dari pandemi covid oleh hening parlan pengurus komisi infokom mui,neutral,0.9951411485671997
,ryan richman who is mccarter partner dan serves as the president of the nj defense menjadi seseorang ociation shares his thoughts on how the pandemic has impacted trial proceedings ini nj dan why blaming insured litigants is belum an accurate representation,neutral,0.9960876703262329
,every white person wasn wearing mask on the train took dari cleveland hopkins airpoto downtown every black person wore mask on the train dari downtown tryout shaker heights public health policy sucks don apa itu on,neutral,0.8675562739372253
,peninjauan vaksinasi covid di polsek sukasari polres purwakarta,neutral,0.9980417490005493
,patuhi protokol kesehatan cegah covid dan segera vaksinasi dosis amp dosis agar libur natal dan tahun baru aman dari covid,neutral,0.9845696091651917
,kemenkes mendeteksi dua pasien baru terkonfirmasi varian omicron di tanah air total sudah ada tiga pasien positif covid varian omicron di indonesia,neutral,0.9979583024978638
,menurut juru bicara vaksinasi covid kementerian kesehatan ri dari siti nadia tarmizi belajar dari kasus beberapa waktu lalu indonesia pernah mengalami lonjakan kasus setelah libur panjang,neutral,0.9983811378479004
,ketua umum pbnu sekarang bukan keadaan darurat utamakan vaksin covid yang halal sekarang sudah bukan lagi keadaan darurat karena sudah ada pilihan yang halal yaitu sinovac dan zifivax sesuai dengan sabda rasulullah saw kita harus memilih yang halal jelas kiai said,positive,0.7642796635627747
,ketua dewan perwakilan rakyat meminta satgas penanganan covid untuk menggencarkan tracing agar penyebaran virus tidak semakin meluas,neutral,0.9966852068901062
,pandemi covid memberikan dampak luar biasa di berbagai aspek dan sektor kehidupan yuk ciptakan inovasi baru,neutral,0.9147000312805176
,dan allow,positive,0.9656602740287781
,warga binaan lembaga pemasyarakatan perempuan martapura kembali terima vaksinasi covid bekerja sama dengan dinas kesehatan kabupaten banjar dan puskesmas martapura lembaga pemasyarakatan perempuan kelas iia martapura kembali mengadakan kegiatan vaksinasi covid tahap bagi wbp pada sabtu,neutral,0.99845290184021
,les islamistes radicaux en ont longtemps voil nous sommes sormais priv deh festivit deh no cewek qui fait suite au fait deh nous priver deh danser on boleh droit lah musique encore ou est pas bon pour lah sant,positive,0.9914063215255737
,cuatro fallecidos consecuencia deh covid fueron enterrados en el cementerio san jer nimo seg el reporte del dari alberto pacheco presidente deh lah beneficencia blica deh ilo indic que en los ltimos meses lah incidencia hab,positive,0.527673065662384
,update situasi covid di kabupaten klaten sabtu desember sembuh cc thread,neutral,0.9975130558013916
,want tryout tell all those who sit ini the mosque dan use loudspeakers ini loud dan create disturbance dan you are belum following islam what is you level don you hear about the deaths dan aku know what is happening behind these loudspeakers aku know that,positive,0.45802316069602966
,mira maud nos tertawa boleh di se tertawa puesto inmediatamente en marcha nchez convoca una cumbre deh presidentes auton micos ante el aumento deh contagios deh lah sexta ola,positive,0.9256910681724548
,let sih joes rogan atau johns hopkins di people think these people just grab their advanced medical degrees out of cracker jack box,neutral,0.9958613514900208
,third of the states have reported at least coronavirus cases each sama achusetts became the tahun state on friday data show,neutral,0.9977300763130188
,then itu belum vaccine vaccine eradicates the masalah think measles mumps polio basically eradicated coronavirus the common cold those are here untuk the rest of our lives,neutral,0.9885491728782654
,als ob omicron damit noch aufzuhalten reply reine symbolpolitik,neutral,0.9938592314720154
,weekly covid data dari johns hopkins omicron is starting tryout spike,neutral,0.9970441460609436
,"malam polusi hebat di hari ke libur masuk ke hari ke gejalanya sudah mulai menampak mau langsung, umum, bebas, dan rahasia pm nya",negative,0.7352468967437744
,et comme as couvele mot myocardite hier itu tires des plans sur lah com te en humiliant au apa age,neutral,0.9862371683120728
,biasa saja menurut saya kalau covid bisa menyebarkan droplet melalui kentut jika makan pedas berlebihan jadi jangan makan pedas berlebihan menurut,negative,0.9993228912353516
,fan girl gemma admires politics bebas commentary cc,neutral,0.9932117462158203
,if won the presidency on the back of my opponent being an absolute disaster on coronavirus who only cared about the economy might belum ini my first year as his replacement also be complete disaster who only cares about the economy jesus biden kamala,neutral,0.9944347739219666
,seramai individu atau peratus daripada populasi dewasa di negara ini lengkap terima suntikan vaksin setakat pm dis covidnow,neutral,0.9374110102653503
,oilers ada ryan nugent hopkins tryout nhl covid protocol list sportsnet,neutral,0.9959892630577087
,rethinking herd immunity dan the covid response end permainan johns hopkins bloomberg sekolah of public health,neutral,0.9984000325202942
,lah presidenta deh govern analizar lah situaci actual deh lah covid en el programa deh salut untuk dirigido por joan calafat hoy partir deh lah no te pierdas francina armengol en salut untuk,positive,0.9993552565574646
,hai asean family as december new confirmed cases cumulative number of cases recoveries fatalities,neutral,0.9764313697814941
,gilets jaunes action penser au matrix vos pouvoirs sont nos besoins intelligence ecoute parole temps vote argent nous existons donne,neutral,0.9569688439369202
,higher number of daily cases ini new positive cases the new surge is now stronger ini amp be patient dan take good care informasi dari,neutral,0.9682502150535583
,pedro nchez convoca los presidentes regionales deh forma extraordinaria para abordar lah situaci,neutral,0.7852874398231506
,thinking bout this today biden promises return tryout normalcy ini prime time addre the president said americans will emerge dari the coronavirus pandemic by july by susan milligan march,neutral,0.9959890246391296
,this is completely ridiculous vaccination masking dan the occasional lockdown are paof doing your civic duty dan saving lives sama boleh traumatized by that tahan sama of seeing people die of every shift work grow up,neutral,0.9868978261947632
,johns hopkins university of medicine as of thailand time gmt on december there were confirmed cases globally since thailand time on december dan deaths,neutral,0.9985039234161377
,deh madrid al cementerio kamu del cielo es otra tontuna deh lah secta pederasta criminal,positive,0.9964239001274109
,biden on coronavirus americans dead if you hear nothing else sayang tonight hear this anyone who responsible untuk that many deaths should belum remain as president of the united states dead on his watch ini boleh then month over the clown masih remains,neutral,0.9855244755744934
,evento ini programma domani pomeriggio santa vittoria reply stato annullato per lah precauzione prevenzione verso lah diffusione attuale del covid,neutral,0.9870672821998596
,penulis maman suherman angkat bicara terkait ditemukannya kasus covid varian omicron di indonesia,neutral,0.9987213015556335
,gnb en batalla por una,neutral,0.9981586337089539
,belum what uk is learning,negative,0.9667755365371704
,lah presidenta regional apuesta por seguir con las mismas pol ticas mientras madrid notifica deh nuevos casos fallecidos en las ltimas horas,neutral,0.506128191947937
